Image Name;Uncertainty
042bd2100df4934b520a4c0c3fbe1d6b;0.09569807556943753
105cbd187035503e56605db53600b491;0.9872658657173529
f79dc41910f957d0c15aadb49bff975c;0.5152162985399067
9b830287af42617f01b6c0c1c6730766;0.09961461712003836
39b20d5c2588bafb42c5d6915de11b6b;0.5697364093135201
b87f6437fa78d839439ac3052ae57ac2;0.1679617867714303
034add55dd7134b7b5893d787eb5a32c;0.254860397577588
68f5d0cf51594a0eea7f8d19447d4d61;0.5763880474528663
cbe148ca500ebddf00d28e37cde97dbf;0.004596900703494708
ea295f8383b74ad29cf5ba2daea89f98;0.5928116152339478
3424fa4daa40e0bb944a1f579ca895ca;0.854065644096012
dc7254ab21584e852fe556646c86d6f4;0.9240694901643722
d527d0d353eef920f47505af9fe37956;0.47860791975080824
cb109658cc3e8b87465e9359425e202f;0.06913393547415532
1df557b5c2319b8006f6da4817792d15;0.031947725351667726
89d9673df0dede5b57c52f98b43c1f9e;0.4049878984692775
ac9d05fa3f4fafb474fb96f9f8ab71ac;0.04449057527302047
2102cdaee1284c7da24effe67551ee87;0.3372276592065286
b9e30b8ac80e5d51b4ff18de8eb08fcf;0.3092120534124479
f99a2a0674f03666c5b3448170f4e2e4;0.5309262389008688
a91adf44b39a7f3fc45916c9eaae686b;0.7788933502516391
037f29b7d62479c7fb257903f401269a;0.04075273117085585
500d4f7a12600df45965673dd4642d4f;0.6174517442799651
6eac976813faebe8dc84eaf3835e74c5;0.06093760784836997
ee182a14e532b122f40d561d87eb2136;0.0507324607340391
2ec367872ec7245522d6090ae792d6e0;0.03886608084522337
c95bfd7e7fcb784d245163e8305143cc;0.15298148312541646
3eefb47612f9bce4c2acae49d23cad0a;0.1742265953154458
5983afd79b3d81e4fa5d23eccdcac8c4;0.5896801737571218
f82ed3f5d1a4a974884f7180af4f9ba5;0.2009638050557676
dee5779947bf3e93291e7d4ca7e72ddf;0.5230059758343616
e2e6f8162f3f8b961a5afbeef1fc4cfb;0.19668159760917864
6e219cafd656210dca135a52e0ec044c;0.22086982646003897
b363351dfb3083c273593c99c25f92bb;0.03210647354875026
2c657f6c839abdd8fd4a6dc72dabc6ca;0.02186311480776259
e2726cffee3499287c6f87b561dd228d;0.002148499490937429
bfaca5eeb8747937eef3f91f3a2da1f9;0.162339864321952
c395c14a570dd884a3220879d8c37f5a;0.09163902814512476
bf8add8e1cf28e124aa99ef2d0e15538;0.8094326146589667
7eb16e2c88f31a9d758432226a6727e0;0.02979416976793693
248849ede6c19a5b38182908836cb666;0.4026203803041772
1987d293a6345a3fdfd2accf524bc2d1;0.03743319634115526
53c8c3db02019962528b008bd8594ef5;0.8795970971059223
e3b2b156b3ce1119b4e56debb48b91ae;0.03227196351224282
65cf80cfe609bc8c8a5268c72dcbacd4;0.17509355900609536
451d251fb7dcce75e181862493d77c0c;0.4556187379092185
9158baf42019752ef196d31796e7a768;0.8041425272513212
12d5dea1bb9e690b0a7d2b541b3d2145;0.25733297869927907
e8c8f352660c19ffc14a799823c237f2;0.023616144256246294
c746fea373cf5731bda84ef245617a19;0.4071309906391391
1ec8e0f0d006e23ad9ab3686bc6a61e5;0.16597440762835747
4a3e6e77b42a7e8f8b2dec472667bdbe;0.03872061759995862
d568b6fc539851e62d84e3223eee7091;0.012237478791381602
9c04e2858149df8ba60cf7560ef9d50c;0.235106494263616
1fb0e1a195d073656c1a1f9b1ac76465;0.26226960031079977
147c2ba0e69a12aef763162255c73e90;0.3803995255302565
91939627c20f2e47fa4be433363bfd6d;0.44926843392324217
eb15d508d434c2fede99f7227d03fb4d;0.5313859430517845
41b5859aa0d162eb72387b3ee8a8903e;0.7750251592398317
49db41e3293630f0b1a566d7c9a8f07e;0.8052508732980473
ce7817cab3ef2a86003458ddab80269b;0.8373035603019886
8fdb492c7886b65948dd0b174f331b21;0.11406413806629274
f2b4695127e8d36d54b5214ac6675000;0.010059668055115732
bd1a900e27cf317aa19176446e05df47;0.7333276741690329
3188f3061a095a59f0ba6130014a3679;0.25668324964822664
bf8c6975590c3aae1b61720457cfbfb2;0.8354362193839169
9c9a1315dee1ffce88d48728455c1199;0.23049783421785508
a712e62023246ce138c377b93660ee69;0.06209195674712917
af9e760beede5c77eddec0aaf70fe197;0.1088876498572889
9dc28ee23b2f728632e3ac9c1421e23b;0.23905823939598758
9d9bd3cca3f59a198ab1d9dd5e5d0dd2;0.07493031582714299
d5235bb224047dae8ea4c5882dbc7e43;0.31658111973804687
6944574816971eda40c20e1e05ad501d;0.47127929514716077
31e5f57adfb53bd852426904fce70247;0.0008715382269225309
a6bb14d29c43bd60e289adda03de9687;0.1821684937274479
146fdf9cb391b6199413967a26ee3305;0.43955543980383943
3c89c48cb5db0af4ff08d1b8568e5687;0.062096958213725253
a05442db760d52a1763492f9ca03ca0d;0.005310998065109408
9f465a610ff3a6712bda746f7c624dad;0.03549179115135352
b6f1c3c748055235a8130ee71f4d3efa;0.27866202013557373
3e6e4a8f49b190ff3656c6cb85dae975;0.04696653565295333
9adf250ecae0407eae54f26e12b4afda;0.8215723261463804
73ef865e4905cc6276f0123c87af0882;0.956264591531996
66ac9acd0174425c2ad47448fc55ca45;0.3298114133192385
fd3bf77d72ce527f9c9cfa57f6cdea8a;0.5509812668945453
b5fb7cc092dd1e0eefe0ff7d11b9e139;0.011364530532725008
1d54eb35ac47ca398377128f15275f40;0.08676803365653746
69d0aae1adb4068191d4b119e45bfddc;0.8292549158316214
5551a258a28873bfbbb2e6899a497cf9;0.026067038251454046
75e041fb7c1d1188888c2010c856095b;0.1569525399390449
7480c3f00ec3de5d7dd844522cd8d007;0.06559663460941763
65f6854bc7b6c9e360645a242afaff3d;0.0008729580088778473
f308d9aa90c2f978c32978a71d039574;0.0034243362512790874
64f10c850ec77932295654d030ef330a;0.12974445464538117
f9b0585f3bed42786c6c9fc199e59dc8;0.47502901090429
1097d143ba39545d1ccee8e240044902;0.16816110069003704
df34f8f7d0a880466008263162c00d68;0.22274180969016838
9c28f2bb8ecc9e89f8c141b768434d67;0.0032038470408963476
7907a6d9eb98127ed4906b37b5f52c7b;0.26558988669726896
f136c04bb54b73543f234c0c6b51ad41;0.10271596879267625
762a82c19ca0324ee1fba2b8fad35534;0.08031649094798907
ddd302c374af146eeff0408e2b5da995;0.3434555984665494
8835fd0dded2d34601a6fcf45e346b94;0.058110339429524864
30524fa719ca467beaeed0879835ae7a;0.3810941438490111
0ae4dfa2347160e807c4a4b9bee98f47;0.8372832208757337
1d2e39029f1d50a22bd157b3fc4f6b16;0.7526147422729662
a83b0d472cd523b9d4fb96d01dbd547e;0.5406627908282803
5ef24c35ed7f184da05305d08ea1fd68;0.4025131425839044
a87dead1b6909eb28749a88d7610c5ff;0.8548312936372033
e42266419ea81e25ffbea2954c817ad5;0.10518581748150112
f44bfa3eb762cd9204ccd5a2c2e6111e;0.04466498973826898
d94046cd69c8102ff1e1a871077c7984;0.7330006554009987
1001232743e59b621733775979b08c76;0.7908006601982155
268dcbd78318c0108974c5f99e1dca78;0.845385527784701
b535981ef6a43250eea3c75e8b205751;0.12985969387394986
db6d351561cec54486ab371f4faf3b40;0.0443130134039795
a5f7e4be7d541aeab8b4b45f9a681300;0.31425694877315674
250e91349b32a3a0a04153a94c9c5844;0.02160827747572167
aceb8bd7daf96919fb9a126340671346;0.2920940542568265
41a67f858d0135f033183c8f2955e79c;0.2947667261176818
b0ee38976e71dfbfba705974713ee612;0.5277278311574276
157565e23ba28d5a42f63f34f3dd4425;0.6768775536542376
8cdb32e9279d50b6b26cd8eadd29d19f;0.8316780873337234
e79a05a95711261d27e009c51c53ba26;0.1774352692467479
05c4384280a459216bca38ea2a9230ec;0.17984611571063486
2d1b57132c3a9858f4d983a10e07e9a0;0.38247874508243673
a7eceb34129047ee2d36352e12e12fbc;0.8333397937296844
f6224279854d1b5e5b41e7cd3182caef;0.4737096809067374
a04d7b32a88c1d2f397b67ff083f5313;0.14771953284119274
a2c07e3585c5b8788b71534866e4be73;0.8300890430583795
15adbda27f36bcbb0cd4cec566db82a9;0.014177717008677239
254efefa21964ee7664503a878757485;0.05151447417419591
7703dca0de143ad38738f53bee104632;0.20878214683853602
515c5c3ca6c92cd2a972b7a5d73c6ec6;0.07705994013052794
9fdc67635e14822c347061fd50f40939;0.3614934963959899
8954785af321c52f1eb73ffd4c6b9367;0.4325909390934822
d439005ae0aeb218bcc014e67c92aba0;0.5625054152644499
7d60fa34382d46eddec04ec8acb4cb52;0.5276300309565315
29d140073e1fe204faacd8b1ff2086d8;0.5422206482884605
58381ead397bcae5aaf3572455872b3e;0.00013706626490161963
d80664a6eaea1b0c07e52607f3697c67;0.04913204867053375
7de918b1fabd1ad9594666ebd8fd0652;0.37398331360521947
fec8271c64b26205d7fd0a18f2a1dedd;0.0006566684744496616
5f5fa1cce0a7969903073b2d3242eea3;0.06265933074277773
ce5e7a97342ec550c5e0d6212ce3c374;0.018968593227088396
0e8b496c4be0464a4808bbbe846334a9;0.015949374798817136
ac6110478f6edbee89ae89481e94b275;0.5192700561464973
824dfb4e8eb256cde52493d8667bfe10;0.5794019630186354
f83625741b5c20294cf356bbb4060927;0.18965184744966435
0b353bfc9df3fc5534511a8295e40046;0.0010458588747751778
c7276eee7269730bae81a3fde5eb1668;0.011075636980626209
1392751dc2ff4e148c89fe975c5a505b;0.09923853409199851
47dfbb8880ec4668d2370c280d9f10bf;0.038452101796069754
ec61de4bc848e64aa563c172a51b6585;0.054733792674843684
130019276ea41cbc9c01147481b1d6db;0.47403364060847797
4d65e71e1e9562f67cebf7cfb462c5ae;0.43381172267149837
2b8bc8c425c959228db9a99fd1b4ec66;0.7810096332957287
bf7e9ce61ffe58f2276a4689d00eddf1;0.04394089508202387
333bc859088cb64ca1d20af155b8bf57;0.040903051196311345
a2b8cad572d92f6e24b69495e3b961a8;0.8310371352916741
3e96addcbf4c1869d8f520348646cd60;0.03693246008318936
cd19260dc9973fdc61691502ae1942da;0.47536410813778035
9bc88ce8ad471cce57ed97cd33cb7f35;0.2723890421944955
3d90101372c0551439a5c64d1e5dd03c;0.6761877797361081
26db031a2a246f6525d08296fad489f6;0.009512561510705465
7ad5685ded3cccaaed64166a7bad4798;0.26377999238625793
3b9c3ae2d2f1abe1498d4c746769aaa0;0.015827397351028318
62b633dfb302067fc326018482d36c89;0.1363539795839839
f781b917555e1c9f7be865081d1daf7c;0.4660020176672894
29c932b5138052d632a08a3a2540f735;0.8174017505843839
115bd4dfe4bfd01f17f11c13eb61a77c;0.39509091819691633
d6d46d84e69f9d216c81b39bd7acfd08;0.38013549542222
2450332fd88c37a0014408abd9800884;0.3399701635476715
9b56f501c6765027cce8a1a8ad797767;0.83927280541247
80645c22c26e113e14fd16a0fa837f54;0.4083898082584474
7adb9a199022845663b36db49852383b;0.8457648220491686
b9773037c8d578189e4e0882064c0885;0.03154847820624419
0f5c7c1f601657a2dc0b528f4886bf4b;0.7222011278856595
ef5227e7037bb4e8c9f213056f135f3e;0.02788125711352827
ba63dbc59e855af29d4ebab53063d296;0.002839355730553235
35a2ba270ef1fe91e4434cc83ccac50d;0.03249070761920069
784c60e4447c017aaa12f2013352b92b;0.8735215327178182
0d7666fdc3372c68a080c612081e2b45;0.18788668243024947
a2e0d1c14db909be687d445cb07f786e;0.044741249302240674
bfcc9e5ac8e39cf903c5a70ca5f8e2e7;0.03414387686426634
58c6772feea732357604d4178abc4032;0.4501296686922848
f4579a30dc195784ed21d13c601a2677;0.4510682570376565
9e5cd1fc52ee72cb0658f1e403aa00ad;0.4200230869373014
efadb69675bdbc972dc32aac8f0aed11;0.16079103922345162
9c0f575d90a8281e6600f490ea79b9ee;0.1185988566566
f93152017b2e6dc0e9c6dbbf0400d438;0.26208076441557354
5b8542dc1477f67d3d1c5984b83c14b7;0.0483933832709432
72e996bf235d7bcec83fd9c8f7de1977;0.03959846289091517
d54603c7b6fda2615c5576d137c750c4;0.8089021436893635
fe01b010f147bf3af7740f2f52b45da9;0.11295261836547717
adf1598730764823258fd781429cd590;0.01627625905219623
f7d2a425f1cd82d6c06dc1b0fb0af869;0.022182779076350394
beaab4a58c9ad2c7ee76e96bbcfeca1e;0.050571171535849294
db0e00329b9050f7f855d64a882265d3;0.5070903104012676
6e5421b95ba6f7ae6d5c3ffddd797ca0;0.07015672849104644
8b301972309a5509bbb5946b9f133e37;0.5221282230407424
8893b376a419a07361f32d06e42db79f;0.03000884922381694
85b7018a9e5287342a1392fb02ce24a1;0.03602724959998564
50fb0ac6d41c214effff1c9cd462dd30;0.8337270234729823
d0d12e2cd5f7f1e626ada65eb1e418f1;0.11511733890997977
a1edceba3500660a6c75be946b20242b;0.26423106701940796
819a2641f5c1875c592362daa59bc041;0.20021834310949138
c286cf324f3d429aaf5d3f903e5ce634;0.5407569865907504
89f2a2a4e2924dfd716ebe784b4b1b72;0.4803956114263687
9de809a5afc4db9addde736da4bdc9c5;0.4713846514141429
65fc1018a8862bdbe4d8a063c3130a0e;0.1319994230309234
c6b4ba956e1d4fbe744d6e2839b4a723;0.6175375444736125
dc10e42ab879b08263be5aeb03a764c6;0.04734753186821147
ea7dc37118dc98b179cfa1dfba70c14d;0.40466178679301423
f93148f68ff93c84d40d566a6cd1dbab;0.24281004353201313
5e8b71155d862948b6e0da88f0b41789;0.14125317959213635
4195422677dc2b79c2a9f2d7bc6bc3c2;0.8280976248458188
e59296cf7a004822a4cce233bcb221b3;0.4773357509968481
7c6e364decc2c2e63a40ee36a1694770;0.4802529959531266
80628cfdceb87d93ff1bc91e23fb5c92;0.5421312435071802
a07104de6e1e00d2afcec36c7879836f;0.08603802711872416
ffb182fa5b636005e21eec384bbf406b;0.06314598012692046
d74b496f014de5b9c4cbdc5524df720b;0.22899907158502583
d5a0675bd4fc5ec1e7f4e255da6d5ea9;0.020976631546237197
a4da7781633022869ad9556be440172f;0.08769443397705828
9928acf6905a4a2542f6bb7c4748c89d;0.8618719862735448
3619a5ca0634e11f0e0474c9eab68f2e;0.0463757922378816
a9c926cdab10bc7306c7dbfa787efb54;0.08013396459108327
dc10032bf598b0a3268074de4bb2d7b6;0.07973351094569195
ff17b5e40b6243196d7c47b36efa4646;0.003094476361668423
dafa723ac789768ed1e863cce1681e4f;0.2749886041835785
554f99db864d559fad9886b122c11566;0.0518623363409019
38b6e5e601860ae149c0d53d8cab4cfd;0.8536301055003911
52d6b3779791687e72e755f6b0798ff5;0.025617135994953102
b2ade8c8cf0f8da5d999e116da8cf41c;0.38129558207858416
8f151ad9af432f235c2533cdd7942293;0.41360445614675334
9e0703920062ce903dad42cc471ca2a1;0.026598313296595778
937d1baa30563087075199d0756f980d;0.8673780237715599
14e8546f89ef3481e9f99eff7c7a74d8;0.020817387793891473
27fc326a541217b0ddf54ba29ffef99b;0.06975281124704259
5968428558aa2438b6a420dfddb5829f;0.08741468398791617
83f94c8caeae1de1d931051fd1dec5c6;0.07481915070916974
030d8b5c2f9562c574872ab99875aeca;0.027837259543056977
ce07aae37ab28e6276bcab332a9706c9;0.8773623700616907
34bf0923d7382e438664901cf794d748;0.5444204380236831
244c9793ea360003a6a63877be2d7c49;0.07008163086804821
cb88d17eb5534d45ea5377f92ff00bc5;0.06243623963070031
35597497e528841c22f9c07331b08c49;0.01859342971041574
835c8af6ba7ba991a5788192bfe0759f;0.04976479404536938
c23bbf3044bfdb3cb04b6e00920ba1ee;0.5470718798361365
91c2ff4afc2ebfc91581c582ac5ab3d5;0.5343677542463842
ee7a0b58f510f1f47bfc4ad434f7ddd4;0.6063455066687683
af79e4772667773474dea5134a7d006d;0.004181147385647943
dc4034659aa2ae3585cdbe6febd3540b;0.0773799901450323
0febce723014e9ed2afe3bf5325775cc;0.3387181706003773
cdf1f6e142dcabb9c481c919ada4a4c7;0.45180075354591254
c086762038676658afbb3e39432c049a;0.10383666022691201
28522b00c39c8b77580bae8bc86c0c76;0.022827684218073317
26cdc0af323b18d54925546b032e442c;0.0790519756397742
778bd33e4eb7fbc28402051743b78aa2;0.43767243657859556
ebd3d4bfc5d1e9ce090e342869cbdefe;0.005369825302053319
6af8999282337b9d7255ad5b12fe3909;0.010435189141613671
0f7afae16aa8f61f8f1682665e53ef98;0.7672018916949255
ee4957f6544985b0d44ed126ae15500f;0.8996830598265452
36c8f9a16788be091884e5cd1688767f;0.5307471649670934
886c574b0b86f018967dd04de7ef6fe7;0.03168084556163699
d111dfd7a4f8fda7af0ea489a9dea0fd;0.7116466995866685
47170b061a28c7ed911a80bc733b7354;0.3522297629190161
31a7aefb0e4723400ba7934ff463d663;0.16326038962972594
4dbd4df023391ed642e6d59372c13d4b;0.04203298991841729
4aeefb17109509ee7eac25844586dbf5;0.8055234602515108
ac5f07039fde0b6a831f08d207f9c26c;0.41775136155771264
2ea5a65f8c7316df537b5f8caf4146d3;0.41300383412801056
7648ece616fd961c1447684b7dc0c654;0.04371332941905709
08a8d48ec979f002383f336d988673ca;0.854861402596376
be85e2b33823aeebfbd13873dc207ddc;0.5423375582576012
72ce19093e603d0ed7e0ea843dd4bd4a;0.05759632059168096
0a3bf331f951938b678a1736ea8d8399;0.03924534747647043
363ffb07f4452fb7c504b9f3f73f6bfc;0.10046866396533674
32b84dbd24b4c2db47ba783d3806b6d0;0.03361656195445874
a0202572ab9a522f5854316de59a3076;0.5642520333190948
41bfc11a16555808e8ddf2af836e6943;0.729630203652335
750cf428f4f94ee2c4142320505b57e2;0.8193228435868812
491f1c9e8e27e4660ed001d968610ed6;0.8195571163835578
091e4c8eda34e392cbecfc81d7aeb6c7;0.3355919302115656
a6a7146bd23b394f54a5950d2dbefa7b;0.2003993863661762
c2230eb928a225c9cbb7d247cbde2b4a;0.3630722019429549
1a54fe096ab9492e54984e3e4b3a02d8;0.09621269494328433
aca0433f0f62079f335cb8c727f9aa82;0.10839220537884393
18ab344517b07a6fa78f38b9839fed98;0.25414959035183143
67fa39eefb55953ca818c7c46d3a8369;0.1729035663133175
0ee8e3eb6bc2e209cad1064cdef0f422;0.04737569206259872
b31d1678d2148a94702ffa5bd6ac3aba;0.20388567091298784
4bb86006d6608773f3e1de6f204a8ee4;0.5637343077050645
7b77301b3eba03e9b47d927d212d64aa;0.02465473972994782
14cfeff25aa96b156a952fae9669162c;0.8147418545150892
3a88831048e734048b59f99f3e2e7133;0.7796140928255296
1f8b5cd484f0cb5965d03ca696ad0171;0.558955625510276
b0404032716fda7bf95526f298822900;0.824307629861597
73ca95633a46136d909f5ad45c7ddda1;0.05785892085479452
ae735fba71d07070521f014ddfaa6bc4;0.032368424620679126
97a08708adfb345f406e85397b0e05e3;0.2698552619937221
d38023a1ae94edce5f0ef2d2043bd17e;0.31915293186532473
2013de8f585f3ef670ac9355bebd930b;0.10023281074484383
fae4428cb40950b27cf533531356ffab;0.023889563037837513
e98b389d622e68214eb092efe5ba8345;0.041135500316757966
5f0f7d362bd640eaef0be4076229a7ef;0.9965682272665619
8a2e377920bb4f87e746d837d6ff0f40;0.18375601161608696
fd8f72156916289ccbcce7ad19b2ee69;0.5120831487572961
14be84455c24ef064605eccd0c80ff48;0.8289912958729485
8c2a787d5962f32f6a0356b298c6b9d8;0.06626188603696231
fc2fd27c7f16ed0c6f522ef43f585727;0.003548716307422842
cab0adfc6e551c4cca471512b2e200fd;0.8357045872810219
040847f885854a69d231c46196288d46;0.8512721343206241
4f8ea724680d43c27a0a2f022fbee4d8;0.7455961562883429
d06caef003246b913feba14f74dc9e1a;0.02842364498012568
8179b356509349b2d8ecae80e6a4a826;0.8751484791236672
0939cc4fdee01c1d6f34541b9f8bd475;0.25158662266000886
817ffb24ed7fc638921a9ecc349981dc;0.05108321276765833
e977901dfe6c8ff87e5bcf5c513250ac;0.08587687022970814
1b323176137e2d3b0fa66c691af7168e;0.5535774335502552
3625e6a2deae10c191a3fc3b6fde9fdf;0.0762532369984078
622e036c40d720a7bf557668980ea1ce;0.5127371348339057
95c518378ccd428a5e674c3c668e9f2e;0.49262829323302226
287954ebec5531c31c41010a31ca23b8;0.03617699285395906
867b35251feb629d68d6801ca1af88b3;0.7509230336056959
18d66a4b8755474ebb3cf0ed64f3b401;0.5544578321069097
25a213edbcc763a0b37c60d060c028a6;0.3084925876226418
77bd87b225a08ba9983b605d2801d2bb;0.1309147859224283
a1385e79c61705772c03a7cd134c72e7;0.3443564536238229
7297153bf18e3e89678767205c2e3457;0.013037065952538743
b22a805186b5c95212db780854e5d2fe;0.2461798540382156
a9ff261ddbae34cbbb6b5d5c0f2d1ce6;0.820551254589585
86e1e1f8d6a8d630b1577b3a5f3d65a3;0.5854386524171478
32137f2c309e98e70a78da4cd1382663;0.04063018740585311
80c45d3afb5da26d7501c2520aa6fe67;0.005341417714647488
69cbcdf09838a1e96a974c51fbc20f02;0.10257870075329079
19f82c826d1b9406c778eb66d2e5c5ad;0.029275897337724267
59a74456aabd8137c9297f345f431c71;0.020167789457171455
095647135b81501cbb9ba7fa58528e3c;0.0651866889064439
f94aad0ed89e482b4ff32f68a3672dc6;0.007431960742099454
2a8f8a39a833b8f141e0474b097fdb36;0.34678736793806286
687f0aaffbc0c082e7a01018e78233ed;0.553415580118587
54cec2f3453d7b16499791f8bf5c882d;0.0814596555471719
befafdac95e8e497f11df8c2d997a989;0.052065422912153825
9b1f3966737b74ae375dd220e56806d1;0.1678305618603047
1975c20bde8ee4ef2fe32b7a3a7b3656;0.805991533174028
4bd5c18dcdfe52d9b4cdc9a85199f5cb;0.4389379824868643
c1b2ec5ced6e0232ca1cff1c559234f2;0.6481643980832893
e03c2b754bce667277ce38e552bd81c9;0.5573453198351158
c445380a860360322df76605978e1618;0.4885153872075402
427f804eef0ccf5d4f858288d6399c7d;0.12734689729371412
bb67cee6297c4c76b83fff361350bc23;0.0236657923613611
008308f099f0c565fbc024ece6b8b08c;0.26950189252391205
3711df960b95a8a8a61c5f09789d3084;0.09181274405375679
a1d31796040eff1d8223f486caa01ab8;0.22253080543267784
d7502ac103c3191346e8d4217809fc22;0.11446247979477442
06977be07ef2afb3ddfa7733f0c04917;0.5392404096068303
3949bb0d5d659f89f895295ffef07153;0.03818152960536902
83a54cb1fd656a3cdbd7ac9ffbba9d06;0.5357293953726202
b178a5e3b3e668381bc66e3dac6fa94e;0.5291534830862296
cffe816dc2dae6fb3f918ed68148d26a;0.7472587182914222
b0e4ac380ceb1b245dd4fe6052913919;0.4506596151836929
d24132a1799988d8e8580e46d2123897;0.03670772934069745
2d0be5f801037c5471b96ed3984a4e15;0.575242350898592
c54f0e85e9e4d397843314eed507d06f;0.044462951057161484
19929dc431ae4560780d6a92a8e9fd20;0.8541303550360163
514f894a5d88a2f7b8a36109c0caa4e2;0.48137327511116734
08788ad91d8fd0fbf8e130739837b03f;0.01454658197358792
d078bb822b00d4c5efbc26fde8dd86c8;0.01510422091606415
43aeffda3443f02792ab71c8bc4ea6d7;0.5596083440169076
2c688d7d92059ab3bac7c190dd6e31cd;0.6213523368089731
347a582c6b8c3415b576cc8a53c83599;0.841666775448498
c1fdc376869d4832520659ead6e02eed;0.33751062428280576
8a197e17ca0091e9abcfb457dc24813f;0.78371640101661
1e5b35728a6af734a4723f480bafafa9;0.24586199278311427
9e47e424e9fa1a9ef32d9013522df425;0.033193840176699525
f64bc79d13c9006047a3d4b50601599d;0.6775241671144695
59c0c23b3f025bbe58e86162602ec4db;0.07444055857620273
